userid,modelScore
8415,0.095324114
8416,0.205414404
8417,-0.106135174
8418,-0.303244158
8419,0.056943415
8420,0.334903162
8421,-0.001962849
8422,-0.005328361
8423,0.229635989
8424,0.40560367
8425,-0.023510997
8426,0.246102788
8427,0.12826165
8428,0.09194142
8429,0.014701053
8430,0.23692845
8431,0.220524705
8432,0.023646785
8433,-0.051111544
8434,-0.123913581
8435,-0.003009787
8436,0.241209811
8437,-0.208625349
8438,-0.098174218
8439,0.438112891
8440,0.17914038
8441,0.06994842
8442,0.279980258
8443,0.096488593
8444,0.348185144
8445,-0.191719796
8446,0.100574772
8447,0.09942635
8448,0.15978993
8449,-0.067452824
8450,0.033507646
8451,-0.001172087
8452,0.266551515
8453,0.172792527
8454,0.028685053
8455,0.120404712
8456,0.034834319
8457,0.243438345
8458,0.238192349
8459,0.147724264
8460,0.138496268
8461,0.042281524
8462,0.170715553
8463,-0.112065354
8464,0.222008107
8465,0.142595261
8466,0.011349168
8467,0.160109652
8468,0.079114597
8469,0.133349517
8470,0.371711649
8471,-0.224733851
8472,-0.239169761
8473,0.026960806
8474,0.258006161
8475,0.090618381
8476,-0.133580301
8477,-0.14165319
8478,0.239328243
8479,0.034960126
8480,0.264935571
8481,0.165660536
8482,0.08111774
8483,0.362443221
8484,0.082831443
8485,0.069518902
8486,0.460260433
8487,0.359919019
8488,0.143085985
8489,-0.077143463
8490,0.07770616
8491,0.252956977
8492,0.271735533
8493,0.097088626
8494,0.417334939
8495,0.229332249
8496,-0.014275282
8497,-0.030881637
8498,0.249984242
8499,0.086474653
8500,0.244701292
8501,-0.223362855
8502,-0.09535982
8503,-0.124702061
8504,0.022589585
8505,0.355504023
8506,0.166347171
8507,0.060070966
8508,0.208241258
8509,0.540053768
8510,0.136902292
8511,-0.206598061
8512,0.274787448
8513,0.030205864
8514,0.213375017
8515,0.386587121
8516,-0.145669909
8517,0.190189294
8518,0.08889459
8519,-0.102743888
8520,0.279097682
8521,0.062990698
8522,0.003723495
8523,0.046735836
8524,0.234711522
8525,-0.085124794
8526,0.257864938
8527,0.240109607
8528,-0.12185783
8529,-0.011012736
8530,0.260586092
8531,0.283306739
8532,0.244857194
8533,0.051509871
8534,0.22735385
8535,0.047617168
8536,0.39061725
8537,0.015699785
8538,-0.116488345
8539,0.139375182
8540,-0.044835723
8541,0.185356545
8542,0.0383795
8543,0.017796078
8544,0.299174626
8545,-0.124273396
8546,0.17764678
8547,0.063642068
8548,0.140807719
8549,0.12039205
8550,-0.01107481
8551,-0.002825612
8552,0.065978394
8553,-0.009527227
8554,-0.093853054
8555,0.124613171
8556,0.16454551
8557,0.13762258
8558,0.038083724
8559,0.337380677
8560,-0.012319439
8561,0.413402109
8562,0.446175468
8563,0.212106382
8564,-0.195151666
8565,0.433073414
8566,0.119337265
8567,0.103420119
8568,0.159868949
8569,-0.070471911
8570,0.034489557
8571,0.026952244
8572,0.009007928
8573,0.094773739
8574,0.282509694
8575,0.042181308
8576,0.190725744
8577,0.004711879
8578,0.213424158
8579,-0.236661709
8580,-0.155261665
8581,0.074568233
8582,0.098213403
8583,0.082883708
8584,0.248448616
8585,-0.021065178
8586,-0.301240847
8587,-0.246720205
8588,0.10356112
8589,0.129078642
8590,0.044734585
8591,-0.049055464
8592,0.104717319
8593,0.340786986
8594,0.096458464
8595,0.23525313
8596,0.297480638
8597,0.394951003
8598,0.374909976
8599,0.095005359
8600,-0.035401652
8601,0.236529164
8602,0.127585183
8603,0.23190296
8604,0.315553997
8605,0.081056407
8606,-0.248385659
8607,0.137513848
8608,0.031044184
8609,0.343219118
8610,0.313259676
8611,0.191292798
8612,0.184210381
8613,0.270913043
8614,0.343351535
8615,0.258363445
8616,0.24477658
8617,0.106257754
8618,0.206423505
8619,0.083062069
8620,0.410107309
8621,0.164035858
8622,0.208583284
8623,0.048674592
8624,0.246319575
8625,0.237758296
8626,0.159604279
8627,0.080816596
8628,0.138911865
8629,-0.164251072
8630,0.106217154
8631,0.234458663
8632,0.258222466
8633,0.224355034
8634,-0.11836822
8635,0.42634641
8636,0.542189265
8637,0.255138228
8638,0.062403401
8639,0.165751394
8640,0.217286573
8641,0.329906074
8642,-0.120984606
8643,-0.156779028
8644,0.103017528
8645,0.241543073
8646,0.212583169
8647,0.024198602
8648,0.126645244
8649,0.079553199
8650,0.206568172
8651,0.121660894
8652,-0.057869341
8653,0.301239049
8654,0.292563104
8655,0.136074418
8656,-0.162199437
8657,0.146847637
8658,0.418039026
8659,0.21925242
8660,0.116058443
8661,-0.149693673
8662,0.200617775
8663,-0.015690889
8664,0.046007287
8665,0.223658459
8666,0.204712271
8667,-0.178194666
8668,0.088403385
8669,0.219790636
8670,0.082982502
8671,0.175581843
8672,0.062731591
8673,0.177386114
8674,-0.082226113
8675,-0.08348003
8676,-0.162499062
8677,0.121173808
8678,-0.218308284
8679,0.072185768
8680,0.254941681
8681,0.022960919
8682,0.158742862
8683,0.34406431
8684,0.18712753
8685,0.055665631
8686,-0.04146845
8687,0.143187282
8688,0.267472526
8689,0.02500315
8690,0.3628428
8691,0.010132264
8692,0.11031735
8693,0.177123862
8694,0.107972417
8695,0.230684472
8696,0.286044369
8697,0.344455366
8698,-0.08959705
8699,0.049826392
8700,-0.055821531
8701,-0.043394046
8702,0.104711747
8703,0.064117332
8704,-0.292279699
8705,0.265385207
8706,0.315369622
8707,0.264105659
8708,0.17228117
8709,0.284426257
8710,0.148259411
8711,-0.210608945
8712,0.137111951
8713,0.168115682
8714,-0.066426145
8715,0.220984771
8716,0.152169703
8717,-0.009915885
8718,0.282048224
8719,0.224013821
8720,0.101375932
8721,0.373765185
8722,0.36966814
8723,0.384751357
8724,-0.025764825
8725,0.277126826
8726,0.185887942
8727,0.100956169
8728,0.295553774
8729,0.063049051
8730,-0.041736268
8731,0.060816562
8732,0.274131134
8733,0.17249365
8734,0.216319251
8735,-0.079736298
8736,0.3187599
8737,0.329337348
8738,0.143896571
8739,0.078815271
8740,0.113445877
8741,0.165356474
8742,0.235576918
8743,-0.027202508
8744,0.110197383
8745,0.165110793
8746,0.059453054
8747,0.379337892
8748,0.169900546
8749,-0.132487698
8750,-0.182278349
8751,-0.038709539
8752,-0.032706245
8753,0.239976294
8754,0.005050466
8755,0.047578588
10633,0.046464964
10634,-0.199274313
10635,0.369613508
10636,0.124551705
10637,0.071675531
10638,0.250148982
10639,0.341619526
10640,-0.060919765
10641,0.25976051
10642,0.164177169
10643,0.414854582
10644,0.05898501
10645,0.055622103
10646,0.036558737
10647,0.150997488
10648,-0.133602574
10649,-0.019528932
10650,0.116640682
10651,-0.000713374
10652,0.133859091
10653,-0.092845444
10654,0.091008325
10655,-0.185875246
10656,0.207614467
10657,0.147441825
10658,0.020462662
10659,-0.131752071
10660,0.111813322
10661,0.09721686
10662,0.057231829
10663,0.226010018
10664,-0.275877105
10665,0.136215091
10666,0.197792521
10667,-0.031475258
10668,0.374628833
10669,0.160941597
10670,0.221632645
10671,0.421740943
10672,0.093425983
10673,0.214540807
10674,0.404089077
10675,0.040901432
10676,0.025750661
10677,0.272445486
10678,0.277504343
10679,-0.023927313
10680,0.171186123
10681,0.080116217
10682,0.187103023
10683,0.233259971
10684,0.201814765
10685,-0.005328976
10686,0.159226603
10687,0.210170937
10688,0.138624409
10689,-0.05998642
10690,0.109668525
10691,0.156122513
10692,0.092606613
10693,0.208718787
10694,0.240674188
10695,0.080428227
10696,0.201869678
10697,0.259772923
10698,0.17281918
10699,-0.190555224
10700,-0.103031536
10701,0.059633698
10702,0.248404846
10703,0.122440993
10704,0.223112438
10705,0.250578537
10706,-0.114936344
10707,0.032811068
10708,0.118245547
10709,-0.01267614
10710,0.395616139
10711,0.161626171
10712,0.225331487
10713,0.177460395
10714,0.143192024
10715,0.437001214
10716,0.08378883
10717,0.391554816
10718,-0.119829864
10719,0.081864872
10720,0.362228003
10721,0.029897039
10722,0.115923649
10723,0.177768785
10724,0.198522147
10725,0.351340436
10726,0.029624235
10727,0.005924893
10728,0.06936384
10729,-0.01269564
10730,0.031121871
10731,0.085889318
10732,0.079095199
10733,-0.072960243
10734,0.31137605
10735,0.152747632
10736,0.363969159
10737,0.124689642
10738,0.14947138
10739,0.066677141
10740,0.048662203
10741,0.079518487
10742,0.068244666
10743,-0.034969054
10744,0.000331093
10745,0.184284765
10746,0.219667572
10747,0.083363876
10748,0.126309012
10749,0.051084827
10750,0.068503278
10751,-0.237369925
10752,0.062129263
10753,0.206327864
10754,-0.041519496
10755,0.094734593
10756,0.340714372
10757,-0.071334989
10758,0.148807313
10759,0.247618144
10760,0.246802038
10761,0.307556892
10762,0.069245157
10763,0.118900808
10764,-0.028290318
10765,0.049230125
10766,0.135424407
10767,-0.229815769
10768,0.048126341
10769,-0.098499003
10770,-0.022815933
10771,0.112196951
10772,0.223957996
10773,-0.275885773
10774,0.027542601
10775,0.206239748
10776,-0.067033011
10777,0.230217604
10778,-0.067639943
10779,0.363826099
10780,-0.098784127
10781,0.168239775
10782,0.186641759
10783,0.351034268
10784,0.227219098
10785,0.027463701
10786,-0.063399235
10787,0.289565001
10788,0.20924953
10789,0.096262785
10790,-0.00261762
10791,0.241903681
10792,-0.038293276
10793,0.317266289
10794,0.265972056
10795,0.23339428
10796,5.03E-05
10797,0.229075492
10798,0.098538104
10799,0.09819785
10800,0.160020658
10801,0.146164644
10802,0.565108747
10803,0.2244545
10804,-0.100974819
10805,0.390283075
10806,0.175593073
10807,0.329007459
10808,-0.009448087
10809,0.060034732
10810,0.322030255
10811,0.280686823
10812,-0.096855887
10813,0.018337019
10814,-0.005448394
10815,0.06361524
10816,0.023382156
10817,-0.201885755
10818,0.160750636
10819,0.289973676
10820,0.460914391
10821,0.271487955
10822,0.099562887
10823,0.348859252
10824,0.026595608
10825,0.06830706
10826,-0.136995137
10827,0.226871077
10828,-0.003581255
10829,-0.079519988
10830,0.116200717
10831,0.147431817
10832,-0.15564214
10833,-0.070428824
10834,0.272093604
10835,0.203282702
10836,0.01664026
10837,0.250674934
10838,-0.061129242
10839,-0.100289686
10840,0.174425767
10841,-0.034406607
10842,0.331239117
10843,0.022936221
10844,0.250899571
10845,0.358518229
10846,-0.017311906
10847,0.331465315
10848,0.070812121
10849,0.348812347
10850,0.258057113
10851,0.011517373
10852,0.257366532
10853,-0.152525713
10854,0.167304893
10855,-0.139206782
10856,0.402954446
10857,0.027837749
10858,0.264351018
10859,0.337350146
10860,0.216440846
10861,-0.008599358
10862,-0.021749973
10863,0.219896209
10864,0.165230976
10865,0.056165121
10866,0.129236835
10867,0.105810256
10868,0.230094306
10869,0.091169378
10870,0.125343577
10871,-0.004409386
10872,0.11188854
10873,-0.129204572
10874,0.063154043
10875,0.324186002
10876,0.178423035
10877,0.021340336
10878,0.25538956
10879,-0.04022691
10880,0.056306507
10881,0.096542144
10882,0.187359409
10883,0.433173294
10884,-0.020588734
10885,0.155528158
10886,0.05495626
10887,0.094493127
10888,0.373808428
10889,0.046673588
10890,0.472559908
10891,-0.051003156
10892,0.01588761
10893,0.102227631
10894,0.246847976
10895,-0.023572861
10896,0.031372024
10897,-0.077894831
10898,-0.213661884
10899,0.470376629
10900,-0.113349146
10901,-0.251821723
10902,0.197445451
10903,0.223385712
10904,0.343858361
10905,0.284334581
10906,-0.130695099
10907,0.166121621
10908,0.46043084
10909,0.1691567
10910,0.396531254
10911,-0.003024973
10912,0.144430442
10913,0.142047235
10914,0.212394817
10915,0.430630702
10916,0.447286024
10917,0.206564897
10918,0.425951944
10919,0.010492352
10920,0.22019897
10921,0.061526067
10922,0.077006843
10923,-0.003725226
10924,0.195521761
10925,-0.120918143
10926,0.04617626
10927,-0.190502329
10928,0.237623018
10929,0.116960652
10930,0.252326428
10931,0.128407223
10932,0.094892851
10933,0.109225687
10934,0.055180873
10935,0.127941854
10936,0.065806994
10937,-0.096550788
10938,0.305759472
10939,0.132441494
10940,0.136624023
10941,0.105358337
10942,0.172629368
10943,0.150021777
10944,-0.00477075
10945,0.011330027
10946,-0.029161322
10947,-0.204161574
10948,-0.043389456
10949,0.420748783
10950,0.086039333
10951,0.105843395
10952,0.094259883
10953,0.310540182
10954,0.077425329
10955,0.105075326
10956,0.030653341
10957,0.197182748
10958,-0.009526916
10959,0.181660158
10960,-0.044635666
10961,0.329957913
10962,-0.131934024
10963,0.062596266
10964,0.090005896
10965,-0.21986049
10966,0.00370248
10967,-0.096319415
10968,0.109350561
10969,0.219762622
10970,0.184616528
10971,0.154972539
10972,0.195785651
10973,0.249189817
10974,-0.023698733
10975,-0.000462161
10976,0.021766768
10977,0.22288211
10978,0.16112221
10979,0.184544295
10980,0.108385392
10981,0.067882195
10982,-0.003782832
10983,0.308403087
10984,0.660832007
10985,-0.1827391
10986,0.05903303
10987,-0.070963997
10988,0.21001978
10989,0.515105048
10990,-0.003573861
10991,0.040465092
10992,-0.10826679
10993,0.228652243
10994,0.144783483
10995,0.068840022
10996,-0.02693092
10997,-0.027643483
10998,0.186641327
10999,-0.064576905
11000,0.247513607
11001,0.02533088
11002,-0.013574218
11003,0.116033317
11004,0.404241666
11005,0.166529623
11006,0.076878399
11007,-0.211042737
11008,0.301176541
11009,-0.143807408
11010,-0.038674834
11011,-0.201546228
11012,0.042096448
11013,0.215113973
11014,0.058347257
11015,-0.049471748
11016,0.177699068
11017,0.373236233
11018,0.121926195
11019,0.03963224
11020,0.080418054
11021,-0.044917175
11022,0.06757847
11023,-0.009003216
11024,0.230128741
11025,0.124182891
11026,0.140722335
11027,-0.082515841
11028,-0.107125758
11029,-0.041244642
11030,0.354212404
11031,0.225333175
11032,0.306670239
11033,0.394817988
11034,0.043470435
11035,0.007848509
11036,0.265194027
11037,0.055620834
11038,0.086669916
11039,0.172777187
11040,0.000918935
11041,0.061180863
11042,0.059782962
11043,0.25218187
11044,0.220499731
11045,-0.188565963
11046,0.153442099
11047,0.052110128
11048,0.365065326
11257,0.025025843
11258,-0.018958055
11259,0.069852618
11260,0.347770059
11262,0.306576402
11263,0.359614578
11264,0.003033116
11265,0.073181954
11266,0.019026112
11267,-0.045581611
11268,0.215414119
11269,0.090613143
11270,0.431338808
11271,0.179917189
11272,0.267924491
11273,-0.046118758
11274,0.12353453
11275,0.141089439
11276,0.359587439
11277,0.333056022
11278,0.075903227
11279,0.2203032
11280,0.171486487
11281,0.26202058
11282,0.10440796
11283,0.246115688
11284,0.052675124
11285,0.257057702
11286,-0.017294084
11287,-0.003444795
11288,0.411966268
11289,0.170833911
11290,0.247572231
11291,0.266877236
11292,0.023362501
11293,0.091174222
11294,0.05212634
11295,0.228615641
11296,0.052497693
11297,-0.047875309
11298,0.105184662
11299,0.202389176
11300,-0.144451311
11301,0.193009143
11302,0.212430968
11303,0.13782112
11304,0.245110111
11305,0.122591466
11306,0.01274377
11307,-0.105760633
11308,0.401390163
11309,0.028282546
11310,0.111840206
11311,-0.100958026
11312,-0.051924271
11313,0.282751666
11314,0.245540118
11315,0.141484973
11316,-0.120745966
11317,0.028926378
11318,0.238425704
11319,0.184893273
11320,0.107511814
11321,-0.191923825
11322,0.136205048
11323,0.410472891
11324,-0.03133151
11326,0.187214339
11327,0.308214203
11328,-0.114730179
11329,-0.070316285
11330,0.140786753
11331,-0.104134048
11332,0.160185922
11333,0.283239947
11334,0.408822799
11335,0.119287796
11336,-0.027876176
11337,0.306764105
11338,0.134331973
11339,0.321383421
11340,0.121839145
11341,-0.193142242
11342,0.236359383
11343,-0.096609692
11344,0.153169782
11345,-0.070856121
11346,-0.067398783
11347,-0.105495659
11348,0.431781001
11349,0.453946159
11350,-0.000919474
11351,0.209538915
11352,0.413532599
11353,0.210966637
11354,0.144026242
11355,0.285957119
11356,0.008166277
11357,-0.078942862
11358,0.402263395
11359,0.413323524
11360,0.137268945
11361,0.092754455
11362,-0.157997261
11363,-0.080944992
11364,0.080478819
11365,0.189049256
11366,0.287705348
11367,0.440178124
11368,-0.168565417
11369,0.089384503
11370,-0.116355486
11371,0.19483142
11372,0.146839086
11373,0.238460778
11374,0.093449893
11375,0.053990196
11376,-0.069780536
11377,0.071385785
11378,0.161681215
11379,0.292656582
11380,0.045579035
11381,-0.008620124
11382,0.083948474
11383,0.145916934
11384,0.295160751
11385,0.205241424
11386,-0.088236561
11387,-0.230382189
11388,-0.051979666
11389,-0.004084232
11390,0.160773194
11391,-0.188962114
11392,0.330761984
11393,0.271985477
11394,0.305766325
11395,0.181931041
11396,-0.128130926
11397,0.088125279
11398,-0.256233321
11399,0.146942625
11400,-0.035142822
11401,-0.114339891
11402,0.068281901
11403,0.157436522
11404,-0.001242815
11405,0.345141626
11406,0.375060584
11407,0.271202999
11408,0.151495914
11409,-0.120813142
11410,-0.16559217
11411,0.227505937
11412,0.022362246
11413,-0.110306508
11414,0.201194969
11415,0.265882869
11416,0.196812374
11417,-0.061332318
11418,0.218656104
11419,0.234598944
11420,0.269996259
11421,0.340321659
11422,0.064776681
11423,0.263690853
11424,0.165417422
11425,0.033405155
11426,-0.058639004
11427,0.009658726
11428,0.078620629
11429,-0.085724332
11430,0.007028606
11431,0.190649595
11432,0.046995335
